LaptopID,CompanyName,TypeName,OSName,Inches,Ram,Weight,PriceEuros,CPUCompany,CPUModel,CPUFrequency,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPUCompany,GPUModel
3381,Vero,Notebook,Chrome OS,16.9,32,2.06,1273.56,Samsung,Pentium Quad Core N3710,3.2,128,256,Flash Storage,SSD,Nvidia,Quadro 3000M
3382,Dell,Notebook,Windows 7,12.2,32,1.45,1329.23,AMD,Celeron Quad Core N3160,4.0,128,1024,SSD,SSD,ARM,HD Graphics
3383,Fujitsu,2 in 1 Convertible,Mac OS X,13.9,16,2.34,461.47,AMD,E-Series 6110,1.7,512,0,Flash Storage,No,AMD,R17M-M1-70
3384,Razer,Ultrabook,No OS,17.0,4,1.41,1668.24,AMD,FX 9830P,2.0,1024,256,Hybrid,HDD,AMD,Radeon 520
3385,Asus,Gaming,Windows 10 S,12.0,32,2.39,2679.04,AMD,Core i5 6300U,2.9,512,256,SSD,HDD,Nvidia,Radeon R7 Graphics
3386,Samsung,Netbook,macOS,14.6,16,2.12,374.55,AMD,FX 9830P,3.1,256,1024,SSD,Hybrid,Nvidia,GeForce 930M
3387,Huawei,Gaming,Chrome OS,15.0,4,1.96,1668.32,Intel,A6-Series A6-9220,1.9,512,0,SSD,No,Nvidia,R4 Graphics
3388,Huawei,Netbook,No OS,14.9,8,1.72,1296.65,Intel,Celeron Quad Core N3160,4.4,256,512,HDD,No,Intel,Radeon R5 430
3389,Acer,Workstation,Chrome OS,11.9,32,1.63,2757.33,AMD,Celeron Dual Core 3205U,2.1,256,1024,HDD,HDD,Intel,HD Graphics 615
3390,Xiaomi,Gaming,No OS,13.2,4,1.95,2851.77,Intel,Celeron Dual Core 3855U,4.1,256,256,Hybrid,Hybrid,Nvidia,Iris Plus Graphics 640
3391,Acer,Notebook,Linux,12.0,32,2.27,342.12,Intel,Core i7 6820HK,1.4,512,1024,SSD,SSD,Nvidia,Radeon Pro 560
3392,Toshiba,2 in 1 Convertible,Android,12.2,16,1.82,2391.97,Samsung,Core i7 6820HK,4.0,1024,0,Hybrid,HDD,ARM,Radeon R5 430
3393,Acer,2 in 1 Convertible,macOS,14.7,8,3.24,1700.17,Intel,Celeron Quad Core N3450,3.9,512,256,Hybrid,HDD,AMD,Quadro M1000M
3394,Apple,2 in 1 Convertible,macOS,14.2,4,2.97,2253.35,AMD,E-Series 9000e,1.9,128,256,SSD,No,ARM,GeForce GTX 1070M
3395,Apple,Netbook,Android,15.7,4,2.69,1959.62,Samsung,Atom x5-Z8350,3.9,1024,256,Flash Storage,No,Intel,GeForce 930MX 
3396,Samsung,Workstation,Windows 10 S,13.0,8,3.02,1533.84,Intel,E-Series 6110,3.7,256,1024,HDD,No,Nvidia,Radeon R7 M360
3397,Chuwi,Notebook,Windows 10 S,16.7,16,2.46,1002.99,Intel,Pentium Quad Core N3710,1.7,256,256,Hybrid,SSD,Nvidia,GeForce GTX 960
3398,Chuwi,Ultrabook,Android,16.5,32,3.22,2375.94,AMD,E-Series E2-9000e,1.7,512,1024,HDD,HDD,ARM,GeForce MX150
3399,Vero,Ultrabook,macOS,15.1,32,1.39,989.2,Intel,Cortex A72&A53,2.1,512,256,SSD,Hybrid,Nvidia,Radeon R5 M430
3400,Acer,2 in 1 Convertible,No OS,15.6,32,1.92,1138.27,Intel,Core M m7-6Y75,4.4,256,512,HDD,HDD,ARM,Radeon R5
3401,HP,Gaming,Windows 10,14.7,8,1.42,1705.75,Intel,A12-Series 9720P,4.0,256,512,HDD,SSD,AMD,GeForce 930MX
3402,Huawei,Ultrabook,Chrome OS,13.2,32,1.81,1910.51,Samsung,Core i5 7Y57,2.6,1024,512,HDD,No,AMD,HD Graphics 530
3403,Google,Workstation,Android,17.3,8,2.34,1456.03,AMD,Core i7 7660U,2.2,1024,0,Flash Storage,No,Intel,Radeon Pro 555
3404,Lenovo,Notebook,No OS,13.0,32,1.89,867.59,Samsung,Xeon E3-1505M V6,1.6,512,512,Flash Storage,SSD,Nvidia,GeForce GTX1060
3405,Huawei,Gaming,Linux,14.8,8,2.55,2691.04,Intel,A6-Series 7310,3.4,512,256,HDD,SSD,AMD,Iris Plus Graphics 650
3406,Chuwi,Netbook,Mac OS X,16.9,16,1.43,472.98,Intel,Core i7 6820HK,1.7,512,1024,Hybrid,No,ARM,GeForce GTX1050 Ti
3407,LG,Workstation,Windows 10,17.1,16,2.18,2898.71,AMD,A10-Series 9600P,2.5,128,0,SSD,No,Intel,FirePro W4190M
3408,Chuwi,Ultrabook,Windows 10,12.6,4,2.79,866.05,AMD,A12-Series 9720P,1.4,128,1024,Flash Storage,HDD,AMD,GeForce 930MX
3409,Fujitsu,Netbook,Linux,12.2,8,3.34,1405.07,Intel,A4-Series 7210,1.5,256,0,HDD,SSD,Nvidia,Iris Graphics 540
3410,Samsung,Ultrabook,Android,15.3,16,1.8,2553.79,AMD,Core i7 6820HK,2.9,1024,1024,SSD,No,Intel,Quadro M2000M
3411,Xiaomi,2 in 1 Convertible,No OS,12.8,32,2.34,802.75,Intel,E-Series 9000,3.4,256,512,HDD,SSD,ARM,Radeon R7
3412,HP,Notebook,Mac OS X,15.7,8,1.22,2666.24,AMD,Core i5 7Y57,1.3,1024,256,Flash Storage,HDD,Intel,GeForce GTX 1080
3413,Toshiba,Netbook,Android,12.4,32,2.09,2401.13,Samsung,Celeron Quad Core N3450,1.0,256,256,HDD,Hybrid,Nvidia,HD Graphics 620
3414,LG,Notebook,macOS,15.1,32,2.27,2941.19,Samsung,A9-Series 9410,2.3,1024,1024,Hybrid,Hybrid,AMD,GeForce GTX 1070M
3415,Google,Ultrabook,No OS,16.7,16,2.4,2508.76,Samsung,Core i3 6100U,2.0,128,256,Flash Storage,No,Intel,Iris Plus Graphics 650
3416,Dell,Netbook,No OS,13.7,4,2.24,2764.59,Samsung,Core i7 6820HQ,4.2,1024,256,HDD,HDD,AMD,HD Graphics 500
3417,Samsung,Ultrabook,Windows 10,14.5,32,2.02,1473.1,AMD,Celeron Dual Core N3050,2.3,512,256,SSD,No,ARM,HD Graphics
3418,Acer,Ultrabook,Windows 10 S,13.6,4,1.76,1962.53,AMD,E-Series 6110,3.8,1024,512,HDD,HDD,Intel,HD Graphics 620
3419,Huawei,Netbook,Chrome OS,14.4,4,3.33,2136.88,Samsung,Core i3 7130U,2.6,1024,0,HDD,Hybrid,ARM,Radeon R7 M440
3420,Chuwi,Netbook,Windows 7,13.3,16,3.25,808.52,AMD,Atom Z8350,2.0,512,256,SSD,HDD,Nvidia,GeForce 920
3421,Fujitsu,Gaming,macOS,14.0,4,2.89,2717.53,Intel,Core i5 6300HQ,1.2,512,0,SSD,SSD,Intel,FirePro W4190M
3422,Toshiba,Workstation,No OS,13.3,16,2.97,1807.56,Intel,Atom X5-Z8350,1.3,256,512,Hybrid,SSD,AMD,Radeon R5 520
3423,Vero,Notebook,Windows 10 S,13.1,8,1.43,1412.22,AMD,Celeron Dual Core N3350,2.1,512,256,Flash Storage,SSD,Nvidia,GeForce 920MX
3424,Vero,Ultrabook,Linux,12.3,4,2.34,525.87,AMD,E-Series 9000,3.2,256,512,Flash Storage,Hybrid,Nvidia,Radeon R7 M365X
3425,Lenovo,Gaming,Windows 10 S,14.5,8,1.05,564.32,Samsung,Core i5 6300HQ,1.4,256,512,Hybrid,Hybrid,Intel,R4 Graphics
3426,Lenovo,2 in 1 Convertible,macOS,15.1,32,1.0,321.63,AMD,Pentium Dual Core N4200,3.5,1024,256,HDD,No,Nvidia,Quadro M520M
3427,Acer,Ultrabook,Chrome OS,13.5,8,1.59,1487.63,Intel,Atom X5-Z8350,4.0,256,256,Hybrid,Hybrid,Intel,GeForce GTX1050 Ti
3428,Vero,Ultrabook,Linux,16.7,8,2.17,1592.21,AMD,Core i5 6300HQ,2.6,512,256,Hybrid,No,ARM,Radeon R2
3429,HP,Workstation,No OS,13.4,8,1.57,319.96,Intel,A8-Series 7410,4.3,1024,512,Hybrid,SSD,Intel,GeForce 150MX
3430,MSI,Ultrabook,No OS,13.6,32,2.26,1947.51,Samsung,Core M 6Y54,2.1,256,1024,Hybrid,HDD,Intel,GeForce 920MX 
3431,Toshiba,Notebook,macOS,15.0,4,3.49,2033.48,Samsung,Celeron Dual Core 3205U,3.4,128,256,SSD,SSD,ARM,Quadro M2000M
3432,Huawei,Notebook,Windows 10 S,14.1,4,1.52,1126.53,Samsung,Core i7 7560U,2.2,512,512,Flash Storage,HDD,AMD,GeForce 920MX
3433,Dell,Netbook,Mac OS X,16.3,16,2.81,2524.45,Samsung,Core i7 6700HQ,3.7,256,512,Hybrid,SSD,ARM,Radeon RX 540
3434,Huawei,2 in 1 Convertible,Mac OS X,17.3,8,1.87,622.07,Samsung,Core M 7Y30,1.0,1024,512,SSD,Hybrid,Nvidia,Radeon R5 M430
3435,Dell,Notebook,No OS,13.4,4,1.39,1005.48,AMD,Xeon E3-1535M v6,1.7,1024,512,SSD,No,ARM,Iris Graphics 540
3436,Dell,Gaming,macOS,17.1,16,2.43,982.27,Intel,Pentium Dual Core 4405Y,2.2,1024,1024,Flash Storage,Hybrid,Nvidia,HD Graphics 500
3437,Mediacom,Notebook,No OS,12.7,32,3.37,1006.05,AMD,A10-Series A10-9620P,1.7,1024,1024,Hybrid,Hybrid,ARM,Radeon 540
3438,Toshiba,Gaming,Chrome OS,15.2,8,1.97,1687.32,Samsung,FX 9830P,1.0,128,256,Flash Storage,HDD,AMD,Radeon R4
3439,Fujitsu,Workstation,Windows 7,17.0,4,3.07,303.15,Samsung,Core i5 7440HQ,3.3,1024,0,Hybrid,No,Nvidia,Mali T860 MP4
3440,Toshiba,2 in 1 Convertible,No OS,16.5,16,1.3,2283.81,AMD,Core i7 7660U,4.3,1024,0,Flash Storage,SSD,Nvidia,Radeon R5 M420X
3441,Dell,Gaming,macOS,16.3,8,3.1,2920.87,AMD,Atom Z8350,2.1,1024,0,HDD,No,Intel,GeForce GTX 970M
3442,Vero,Gaming,No OS,15.4,16,2.54,1975.75,Intel,Ryzen 1700,3.6,1024,0,HDD,No,ARM,GeForce GTX 970M
3443,Apple,Notebook,macOS,16.2,8,1.71,2320.79,AMD,Core i3 7100U,1.3,128,256,Hybrid,HDD,Intel,Radeon R7 M360
3444,Dell,Notebook,Windows 7,15.2,16,2.6,2547.47,Samsung,E-Series E2-9000e,3.4,256,256,SSD,Hybrid,AMD,Radeon 530
3445,Chuwi,Ultrabook,Mac OS X,13.0,8,1.56,1856.13,Samsung,Pentium Dual Core 4405Y,2.3,128,0,Flash Storage,Hybrid,ARM,Radeon R5 M330
3446,MSI,2 in 1 Convertible,Chrome OS,15.0,32,2.38,1563.0,AMD,Celeron Dual Core N3050,3.9,256,1024,SSD,SSD,AMD,GeForce GTX 1050
3447,LG,Gaming,Windows 10 S,13.5,16,1.64,1002.59,Samsung,Celeron Quad Core N3450,2.2,512,256,SSD,Hybrid,AMD,Radeon R5 M315
3448,Apple,Gaming,Windows 7,12.0,16,3.02,1958.89,Intel,Pentium Dual Core N4200,2.8,1024,256,SSD,HDD,Intel,UHD Graphics 620
3449,Chuwi,Ultrabook,macOS,14.6,8,3.31,889.82,Intel,A6-Series A6-9220,4.1,128,0,Hybrid,Hybrid,AMD,GeForce 150MX
3450,Apple,Workstation,Android,17.3,32,2.88,1054.82,AMD,Core i3 6006U,4.0,512,256,Flash Storage,Hybrid,Intel,Quadro M500M
3451,LG,Notebook,Windows 7,16.7,4,1.36,1704.23,Samsung,Xeon E3-1505M V6,3.7,128,1024,SSD,Hybrid,AMD,HD Graphics 5300
3452,Razer,Notebook,Linux,16.3,16,3.45,609.58,Samsung,FX 8800P,2.5,256,256,SSD,HDD,ARM,HD Graphics 6000
3453,Huawei,Gaming,Linux,12.0,8,2.19,2803.44,Intel,Core i5 7440HQ,4.0,512,512,SSD,SSD,AMD,Quadro M1200
3454,Fujitsu,Notebook,Windows 7,13.6,32,1.59,1631.29,Intel,E-Series E2-6110,2.4,512,1024,Hybrid,SSD,ARM,Radeon Pro 560
3455,Chuwi,Notebook,macOS,16.1,4,2.94,2695.89,Samsung,FX 8800P,1.4,512,512,SSD,No,Nvidia,GeForce GTX1080
3456,Acer,Ultrabook,macOS,12.1,32,1.11,816.57,Samsung,Core i5 7300U,1.9,512,1024,Flash Storage,No,Intel,GeForce GTX 980 
3457,Microsoft,Ultrabook,Windows 7,12.2,8,2.73,1208.81,Intel,Atom x5-Z8350,2.4,1024,1024,SSD,HDD,ARM,HD Graphics 615
3458,Vero,2 in 1 Convertible,Windows 10,14.2,16,3.18,1683.98,Samsung,Core i3 6100U,4.4,128,256,Flash Storage,SSD,ARM,GeForce GTX 1070M
3459,Mediacom,Workstation,macOS,13.6,4,1.03,2508.75,Samsung,Core M 6Y30,1.9,256,0,SSD,HDD,AMD,HD Graphics 615
3460,Chuwi,Ultrabook,No OS,15.6,8,1.78,2692.09,Intel,Core i7 6600U,3.6,128,512,HDD,SSD,ARM,GeForce GTX 970M
3461,Mediacom,2 in 1 Convertible,Linux,12.4,16,2.41,896.88,Samsung,Core i7,3.7,128,1024,Hybrid,HDD,AMD,Radeon RX 560
3462,Xiaomi,Ultrabook,macOS,13.1,16,1.22,533.95,Samsung,Core i5 8250U,1.8,1024,1024,Hybrid,No,ARM,Iris Plus Graphics 640
3463,Vero,Workstation,No OS,13.8,32,2.39,1022.61,AMD,Celeron Dual Core 3205U,3.8,256,0,Hybrid,HDD,Nvidia,HD Graphics 620 
3464,Google,Ultrabook,Windows 7,12.2,32,2.44,1931.79,Intel,E-Series 9000e,1.9,512,0,HDD,SSD,ARM,Radeon 530
3465,Toshiba,Gaming,Chrome OS,12.6,8,2.95,1406.8,Intel,FX 8800P,4.4,256,0,SSD,Hybrid,Intel,Radeon 540
3466,Microsoft,2 in 1 Convertible,Linux,17.0,32,2.84,725.44,Intel,Core i7 7500U,4.1,128,0,Hybrid,No,ARM,Radeon R5 430
3467,Google,Gaming,Mac OS X,16.3,8,1.25,1772.97,AMD,A6-Series 7310,3.0,512,512,SSD,SSD,ARM,Radeon R5
3468,Xiaomi,Workstation,Chrome OS,12.1,8,3.08,1157.6,AMD,Core i5 6440HQ,4.0,512,0,Hybrid,SSD,ARM,FirePro W4190M 
3469,Razer,Gaming,No OS,13.5,4,3.43,2519.89,Intel,Core i7 8550U,4.3,128,0,SSD,SSD,AMD,Radeon R9 M385
3470,Xiaomi,2 in 1 Convertible,Windows 10 S,14.4,8,3.01,2687.31,Intel,A12-Series 9720P,3.5,512,256,HDD,Hybrid,ARM,Radeon Pro 555
3471,Xiaomi,Ultrabook,Mac OS X,12.7,16,2.34,2569.29,AMD,Core i7 7500U,2.8,256,0,HDD,HDD,Nvidia,Radeon 530
3472,Lenovo,2 in 1 Convertible,Chrome OS,14.7,8,1.33,2643.27,Samsung,Core M 6Y54,1.0,256,256,Flash Storage,No,Intel,Radeon RX 560
3473,Apple,Ultrabook,Mac OS X,14.4,32,1.86,1135.05,Samsung,Core M M7-6Y75,3.0,128,0,HDD,No,Nvidia,GeForce GTX 940M
3474,Huawei,Workstation,macOS,12.4,16,2.13,1618.8,Samsung,Celeron Quad Core N3710,1.2,512,0,Flash Storage,Hybrid,Intel,GeForce GTX 940MX
3475,Vero,Notebook,Windows 10 S,15.0,4,2.94,2359.29,Intel,Core i5 6300U,3.7,1024,512,Flash Storage,Hybrid,AMD,GeForce 930M
3476,LG,Gaming,No OS,14.0,8,1.97,1501.7,AMD,Core i7 7500U,2.6,1024,512,Flash Storage,Hybrid,Nvidia,GeForce GTX1060
3477,Lenovo,Workstation,Windows 10 S,15.1,16,3.14,2209.75,Samsung,A12-Series 9700P,2.6,128,512,SSD,HDD,Nvidia,Radeon R5 M420
3478,Lenovo,Gaming,Chrome OS,11.8,4,2.98,2472.52,AMD,A8-Series 7410,4.3,128,512,Hybrid,HDD,Nvidia,Radeon R7 M445
3479,Fujitsu,Ultrabook,Windows 7,15.8,32,2.1,2894.52,Samsung,Core i5 7300U,4.0,128,256,SSD,HDD,ARM,GeForce MX150
3480,Mediacom,Netbook,No OS,13.3,8,1.05,950.05,Samsung,Core M M7-6Y75,3.8,512,256,Flash Storage,No,Nvidia,HD Graphics 620
3481,Toshiba,Gaming,Windows 10,13.4,32,2.72,829.25,AMD,Core i5 7Y57,4.2,256,256,Hybrid,HDD,ARM,Radeon 520
3482,MSI,Ultrabook,Windows 7,15.4,4,1.6,1159.97,AMD,Celeron Dual Core 3205U,2.4,512,256,Flash Storage,No,Intel,Radeon R5 520
3483,Huawei,Netbook,Windows 10 S,14.8,4,2.22,2465.87,Samsung,FX 9830P,1.2,1024,0,SSD,SSD,ARM,HD Graphics 405
3484,Razer,Ultrabook,Chrome OS,11.7,16,1.3,2331.36,Intel,Core M 6Y30,3.9,1024,256,HDD,Hybrid,ARM,Radeon R2
3485,Acer,Ultrabook,macOS,12.4,4,1.87,2346.88,Samsung,Cortex A72&A53,2.2,128,0,SSD,SSD,Nvidia,Radeon RX 560
3486,Acer,Netbook,Windows 10 S,16.5,32,2.7,411.41,AMD,Core i7 6700HQ,4.1,1024,512,Hybrid,HDD,AMD,HD Graphics 620
3487,Lenovo,Ultrabook,Chrome OS,13.4,8,3.06,1815.68,Samsung,Cortex A72&A53,1.1,256,1024,SSD,No,AMD,HD Graphics 540
3488,Samsung,Workstation,Windows 10 S,15.6,4,3.42,2095.61,Intel,Core i5,3.4,256,256,HDD,HDD,AMD,Radeon 520
3489,Mediacom,Gaming,Android,14.0,32,2.53,1031.64,AMD,Core i5 6440HQ,4.0,512,256,Flash Storage,SSD,Intel,Radeon R9 M385
3490,Toshiba,2 in 1 Convertible,Linux,12.5,4,3.22,1491.53,AMD,Core i7 6560U,4.3,1024,512,HDD,Hybrid,Nvidia,GeForce GTX 980M
3491,Toshiba,Netbook,No OS,16.0,8,1.69,1510.79,Intel,Xeon E3-1505M V6,2.4,256,512,SSD,Hybrid,Nvidia,Radeon 530
3492,Lenovo,Workstation,Windows 7,14.4,8,1.82,533.5,AMD,A9-Series A9-9420,2.9,256,512,SSD,SSD,Nvidia,Quadro M620M
3493,Samsung,Workstation,Chrome OS,14.1,32,3.35,2399.4,Samsung,Core i7 6700HQ,3.3,128,0,Flash Storage,No,ARM,Mali T860 MP4
3494,Lenovo,Gaming,Chrome OS,16.6,32,3.42,2662.19,Samsung,Core M M3-6Y30,2.8,1024,1024,HDD,HDD,Intel,HD Graphics 505
3495,Apple,Workstation,Android,14.3,16,2.01,689.45,Intel,Ryzen 1600,1.7,1024,512,SSD,Hybrid,Nvidia,HD Graphics 620 
3496,Asus,Netbook,Mac OS X,12.1,4,1.73,493.71,Intel,Core M 6Y30,2.8,1024,0,Hybrid,Hybrid,Nvidia,GeForce GTX 980 
3497,Asus,Workstation,Linux,14.1,32,3.02,2415.0,Intel,Core M 7Y30,1.0,512,256,Hybrid,Hybrid,Intel,Radeon Pro 560
3498,Huawei,Netbook,Windows 10,12.6,16,1.19,661.05,AMD,Core i5 7300U,2.2,512,1024,Hybrid,HDD,Nvidia,GeForce 940MX
3499,Vero,2 in 1 Convertible,Mac OS X,12.4,8,1.4,2685.81,Samsung,E-Series E2-6110,1.3,128,0,SSD,HDD,Intel,GeForce GTX 1050Ti
3500,Microsoft,2 in 1 Convertible,Windows 7,11.9,16,2.11,2151.58,AMD,A12-Series 9720P,2.6,1024,256,HDD,HDD,AMD,Quadro M620M
3501,Lenovo,Notebook,No OS,12.7,4,2.37,2522.94,Intel,Core i5 7440HQ,2.4,512,256,HDD,No,Nvidia,FirePro W4190M 
3502,Google,Gaming,Mac OS X,12.4,32,3.23,1678.28,AMD,Core i7 7660U,1.5,128,256,Hybrid,No,AMD,R4 Graphics
3503,Toshiba,Gaming,Windows 7,13.2,4,2.5,1324.93,Intel,Xeon E3-1535M v5,2.0,256,0,Hybrid,HDD,ARM,Radeon R7 M445
3504,Vero,Workstation,Android,14.5,32,1.44,1022.5,AMD,Core i5 6440HQ,4.2,256,0,Flash Storage,SSD,AMD,HD Graphics 5300
3505,HP,2 in 1 Convertible,Windows 10,14.2,8,2.71,2533.47,Samsung,Core i5 6300U,1.3,128,256,Flash Storage,No,AMD,Radeon R7 M365X
3506,Acer,Netbook,No OS,17.2,16,1.2,1334.86,AMD,Core i7 8550U,2.1,128,1024,HDD,HDD,AMD,Radeon R4
3507,Apple,Ultrabook,Windows 7,16.5,32,2.25,1303.83,Samsung,Core i3 6006U,3.6,256,256,Flash Storage,Hybrid,Intel,FirePro W5130M
3508,MSI,Netbook,Chrome OS,14.5,16,1.6,1450.62,AMD,Celeron Dual Core N3050,2.1,512,256,SSD,No,AMD,Radeon R2
3509,Chuwi,Notebook,Windows 7,16.9,16,3.03,955.31,Samsung,Core M m3-7Y30,4.4,1024,256,SSD,SSD,Nvidia,GeForce GTX1050 Ti
3510,Lenovo,Ultrabook,Windows 10 S,16.6,16,2.91,1926.79,Samsung,Core i5 7440HQ,2.9,256,512,Flash Storage,No,AMD,HD Graphics 5300
3511,Acer,Notebook,Android,17.0,16,3.36,1654.91,Samsung,Core i7 7560U,3.6,256,256,SSD,Hybrid,Intel,GeForce GTX 940MX
3512,Asus,Notebook,Android,14.3,32,2.13,457.93,AMD,Pentium Dual Core 4405U,3.5,256,512,HDD,SSD,Nvidia,Radeon R3
3513,Samsung,Netbook,Chrome OS,12.0,8,3.1,1309.43,Samsung,Core i5 7440HQ,3.8,1024,256,SSD,No,AMD,Radeon RX 550
3514,Lenovo,Gaming,Linux,13.4,32,3.22,1844.11,AMD,Core i7 7660U,2.8,512,256,SSD,No,Intel,GeForce 150MX
3515,Xiaomi,2 in 1 Convertible,Android,14.5,32,1.34,814.09,Intel,Core M 6Y54,3.8,512,0,Flash Storage,Hybrid,Intel,Radeon R7 M440
3516,Dell,Gaming,Linux,12.7,4,1.43,1784.45,AMD,Ryzen 1700,4.3,128,1024,Flash Storage,Hybrid,ARM,Radeon R3
3517,Toshiba,2 in 1 Convertible,Chrome OS,11.8,16,2.45,1975.35,Samsung,Pentium Quad Core N3700,3.2,1024,512,Flash Storage,HDD,Nvidia,GeForce 930M
3518,Dell,Notebook,Android,16.1,8,1.18,508.73,Intel,Celeron Quad Core N3160,2.7,128,0,SSD,HDD,AMD,GeForce GTX 1050
3519,HP,Netbook,Mac OS X,12.3,8,1.11,1883.38,Samsung,Core M 6Y30,2.3,128,0,HDD,Hybrid,ARM,HD Graphics 520
3520,Mediacom,Ultrabook,macOS,16.5,16,2.18,1748.66,AMD,A10-Series 9620P,3.9,128,0,Hybrid,HDD,Intel,Radeon R5 M330
3521,Vero,Gaming,Android,11.9,32,2.29,1999.88,Samsung,A12-Series 9720P,2.6,1024,0,Flash Storage,Hybrid,AMD,HD Graphics 400
3522,Razer,Ultrabook,Mac OS X,16.3,16,1.13,2159.54,AMD,Core i5 7200U,2.4,256,256,Hybrid,No,Nvidia,GeForce 930MX
3523,Microsoft,Ultrabook,Windows 10 S,15.1,16,2.94,2016.42,AMD,Core M m3-7Y30,4.1,1024,1024,Hybrid,Hybrid,ARM,HD Graphics 620 
3524,Microsoft,Gaming,No OS,13.2,16,1.02,313.63,Intel,Cortex A72&A53,1.4,1024,512,Flash Storage,Hybrid,Nvidia,Radeon R4
3525,Asus,Ultrabook,Chrome OS,13.0,8,1.48,787.2,AMD,A9-Series 9410,4.3,256,256,Hybrid,Hybrid,AMD,HD Graphics 540
3526,Dell,Notebook,Mac OS X,13.1,4,1.29,1045.05,AMD,Core M 7Y30,2.4,1024,1024,Hybrid,No,Intel,Radeon R7 Graphics
3527,HP,Ultrabook,macOS,16.7,4,3.13,630.97,AMD,Ryzen 1700,3.3,512,1024,Flash Storage,HDD,AMD,Radeon RX 550
3528,Google,Workstation,No OS,13.2,8,1.99,1889.87,Samsung,Core i5 6440HQ,4.4,256,0,HDD,SSD,Nvidia,GeForce GTX1060
3529,Google,Ultrabook,macOS,14.5,16,2.25,1213.86,AMD,E-Series E2-9000e,4.3,256,0,Flash Storage,HDD,AMD,Radeon R4
3530,HP,Workstation,Windows 7,13.2,16,1.97,2818.63,AMD,Core i7,1.4,256,0,Flash Storage,SSD,Nvidia,Mali T860 MP4
3531,Asus,2 in 1 Convertible,Linux,12.6,8,1.4,1387.96,AMD,A10-Series 9600P,2.6,128,1024,Hybrid,HDD,AMD,Quadro M3000M
3532,Samsung,Workstation,macOS,12.0,32,1.9,1384.4,AMD,A6-Series A6-9220,3.8,1024,0,Flash Storage,Hybrid,AMD,Radeon Pro 555
3533,HP,2 in 1 Convertible,Windows 10,16.6,8,2.62,1597.34,AMD,Core i5 7440HQ,4.0,128,1024,SSD,SSD,Intel,Radeon R7 M460
3534,Razer,2 in 1 Convertible,Windows 10 S,11.7,16,1.96,2632.42,Intel,Atom x5-Z8350,3.9,256,256,SSD,No,ARM,HD Graphics 515
3535,Google,Gaming,Linux,12.9,8,1.06,1631.23,Intel,Core i7 7560U,3.4,256,0,HDD,HDD,ARM,Graphics 620
3536,Asus,2 in 1 Convertible,Windows 10 S,12.3,32,1.8,1365.67,AMD,Core i5 6200U,1.9,512,512,Hybrid,SSD,AMD,GeForce 930MX 
3537,Apple,Gaming,Windows 10,13.5,16,2.32,949.63,Intel,Core i7 7560U,3.8,512,0,Hybrid,SSD,ARM,Quadro M2200
3538,MSI,Netbook,Linux,15.1,4,2.27,1239.57,Intel,A6-Series A6-9220,4.4,256,0,Flash Storage,Hybrid,AMD,HD Graphics 405
3539,Mediacom,2 in 1 Convertible,Mac OS X,13.2,32,2.46,2151.09,Intel,Celeron Dual Core N3350,4.3,128,0,Hybrid,Hybrid,Intel,Radeon R4
3540,Mediacom,Workstation,No OS,12.3,8,1.71,771.17,AMD,Core M 6Y75,2.5,1024,512,HDD,Hybrid,Nvidia,Radeon Pro 560
3541,Samsung,Workstation,No OS,14.5,4,1.04,467.86,Intel,Core i5 7300HQ,1.8,128,256,SSD,SSD,Intel,GeForce MX130
3542,Apple,Ultrabook,No OS,15.7,8,3.09,2381.16,Samsung,Ryzen 1700,1.4,128,256,Hybrid,Hybrid,AMD,GeForce GTX 940MX
3543,Toshiba,Notebook,Chrome OS,15.7,16,1.81,503.85,Samsung,Celeron Dual Core 3205U,2.5,128,512,Flash Storage,HDD,ARM,HD Graphics 505
3544,Mediacom,Netbook,Chrome OS,16.6,4,1.73,1545.74,Samsung,E-Series E2-6110,3.1,128,256,Flash Storage,HDD,ARM,R17M-M1-70
3545,Razer,Ultrabook,Chrome OS,14.6,32,2.36,490.3,AMD,Ryzen 1600,2.4,128,1024,Flash Storage,Hybrid,ARM,GeForce GTX1060
3546,Apple,Workstation,Windows 7,16.2,32,2.74,1317.44,AMD,A6-Series A6-9220,4.2,1024,512,Hybrid,Hybrid,Nvidia,Radeon R5 520
3547,Mediacom,Gaming,Windows 10 S,14.3,4,1.1,1548.4,Intel,Core i7 7Y75,2.8,256,256,Hybrid,HDD,AMD,GeForce GTX 970M
3548,MSI,Netbook,Chrome OS,16.0,4,3.32,2241.02,AMD,Core M 7Y30,3.0,1024,512,Hybrid,No,ARM,GeForce GTX 1050 Ti
3549,Fujitsu,Netbook,Linux,16.4,4,2.86,2339.23,Intel,Atom x5-Z8350,4.4,256,256,SSD,HDD,AMD,Iris Plus Graphics 640
3550,Huawei,2 in 1 Convertible,Chrome OS,15.5,8,3.0,1671.38,Intel,Pentium Quad Core N4200,4.4,256,512,HDD,Hybrid,ARM,Quadro M520M
3551,Chuwi,Ultrabook,Windows 7,14.6,8,2.25,2145.93,AMD,Celeron Quad Core N3710,3.6,128,0,Hybrid,HDD,AMD,HD Graphics 5300
